"Viper's grass, ","Scorzonera humilis","Asteraceae",,,"-","-","-","-","-","-","-"
"","Scorzonera mollis","Asteraceae",,,"-","-","-","-","-","-","-"
"Mongolian viper's grass, ","Scorzonera mongolica","Asteraceae",,,"-","-","-","-","-","-","-"
"Oriental Viper's grass, ","Scorzonera papposa","Asteraceae",,,"-","-","-","-","-","-","-"
"Viper's grass, Idschelik, ","Scorzonera parviflora","Asteraceae","Leaves","81.4","234","56","4.9","-","-","-","-"
"","Scorzonera ptilophora","Asteraceae",,,"-","-","-","-","-","-","-"
"Desert viper's grass, ","Scorzonera schweinfurthii","Asteraceae",,,"-","-","-","-","-","-","-"
"","Scorzonera tuberosa","Asteraceae",,,"-","-","-","-","-","-","-"
"","Scorzonera undulata","Asteraceae",,,"-","-","-","-","-","-","-"
"Delicious scorzonera, ","Scorzonera undulata subsp. deliciosa","Asteraceae",,,"-","-","-","-","-","-","-"
"Knotted Figwort, Common figwort, ","Scrophularia nodosa","Scrophulariaceae",,,"-","-","-","-","-","-","-"
"Water betony, ","Scrophularia umbrosa","Scrophulariaceae",,,"-","-","-","-","-","-","-"
"Baikal skullcap, Soksokeum-phul, ","Scutellaria baicalensis","Lamiaceae",,,"-","-","-","-","-","-","-"
"Han xin cao, ","Scutellaria indica","Lamiaceae",,,"-","-","-","-","-","-","-"
"Dry-my-throat, Cat thorn, ","Scutia myrtina","Rhamnaceae","Fruit","76","366","88","0.6","-","-","-","-"
"","Scutinanthe brunnea","Burseraceae",,,"-","-","-","-","-","-","-"
"","Scytopetalum tieghemii","Lecythidaceae",,,"-","-","-","-","-","-","-"
"Leather tube, Beanweed, ","Scytosiphon lomentaria","Scytosiphonaceae",,,"-","-","-","-","-","-","-"
"Rye, ","Secale cereale","Poaceae","Seeds","12.5","1396","334","12.8","0","0","3.0","5.6"
"Rye, ","Secale cereale subsp. ancestrale","Poaceae",,,"-","-","-","-","-","-","-"
"Secale, Mountain rye, ","Secale montanum","Poaceae",,,"-","-","-","-","-","-","-"
"Mountain rye, ","Secale strictum","Poaceae",,,"-","-","-","-","-","-","-"
"Wild rye, ","Secale africanum","Poaceae",,,"-","-","-","-","-","-","-"
"","Secale strictum subsp. kuprijanovii","Poaceae",,,"-","-","-","-","-","-","-"
"","Secale sylvestre","Poaceae",,,"-","-","-","-","-","-","-"
"","Secale vavilovii","Poaceae",,,"-","-","-","-","-","-","-"
"","Secamone spp.","Apocynaceae",,,"-","-","-","-","-","-","-"
"","Secamonopsis madagascariensis","Apocynaceae",,,"-","-","-","-","-","-","-"
"Choko, Chayote, ","Sechium edule","Cucurbitaceae","Fruit - raw","94","80","19","0.7","15","14","0.4","0.7"
"","","","Leaves","91","105","25","4.0","1515","24","1.4","-"
"","","","Root","80","331","79","2.0","-","19","0.8","-"
"","","","Fruit - boiled","93.4","100","24","0.6","5","8","0.2","0.3"
"Tacaco, ","Sechium tacaco","Cucurbitaceae",,,"-","-","-","-","-","-","-"
"Tree-violet, Violet tree, ","Securidaca longipendunculata","Polygalaceae",,,"-","-","-","-","-","-","-"
"","Flueggea suffruticosa","Phyllanthaceae",,,"-","-","-","-","-","-","-"
"Common Stonecrop, ","Sedum acre","Crassulaceae",,,"-","-","-","-","-","-","-"
"Aizoon Stonecrop, ","Sedum aizoon","Crassulaceae",,,"-","-","-","-","-","-","-"
"Small houseleek, Stone crop, ","Sedum album","Crassulaceae",,,"-","-","-","-","-","-","-"
"Loce restorer, Evergreen orpine, ","Sedum anacampseros","Crassulaceae",,,"-","-","-","-","-","-","-"
"Pacific stonecrop, ","Sedum divergens","Crassulaceae",,,"-","-","-","-","-","-","-"
"Welsh Stonecrop, Rock wallpepper, ","Sedum forsterianum","Crassulaceae",,,"-","-","-","-","-","-","-"
"","Sedum japonicum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Stonecrop, Kamtschaticum stonecrop, ","Phedimus kamtschaticus","Crassulaceae",,,"-","-","-","-","-","-","-"
"Spearleaf stonecrop, Lance-leaf Stonecrop, ","Amerosedum lanceolatum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Japanese stonecrop, Linear stonecrop,","Sedum lineare","Crassulaceae",,,"-","-","-","-","-","-","-"
"Stonecrop","Sedum makinoi","Crassulaceae","Leaves","93.9","92","22","0.8","-","-","2.5","-"
"Kings Crown, Oregon Stonecrop, ","Sedum oreganum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Live-forever, Orphine, ","Sedum telephium","Crassulaceae",,,"-","-","-","-","-","-","-"
"Roseroot, Rosy-flowered stone crop, Golden root,","Sedum roseum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Crooked yellow stonecrop, Sengreene, ","Sedum rupestre","Crassulaceae",,,"-","-","-","-","-","-","-"
"Stringy Stonecrop, ","Sedum sarmentosum","Crassulaceae",,,"-","-","-","-","-","-","-"
"","Sedum sediforme","Crassulaceae",,,"-","-","-","-","-","-","-"
"Broadleaf stonecrop, ","Sedum spathulifolium","Crassulaceae",,,"-","-","-","-","-","-","-"
"Ice plant, Long-stamen sedum, Showy sedum, ","Sedum spectabile","Crassulaceae",,,"-","-","-","-","-","-","-"
"Caucasian stonecrop, Two-row Stonecrop,","Sedum spurium","Crassulaceae",,,"-","-","-","-","-","-","-"
"Wormleaf stonecrop, ","Sedum stenopetalum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Stolon Stonecrop, ","Sedum stoloniferum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Spikemoss fern, ","Selaginella opaca","Selaginellaceae",,,"-","-","-","-","-","-","-"
"","Selaginella tamariscina","Selaginellaceae",,,"-","-","-","-","-","-","-"
"Marking nut, Oriental Cashew, ","Semecarpus anacardium","Anacardiaceae","Seed","4","-","-","26.4","-","-","6.1","-"
"","Semecarpus atra","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Tar tree, Marking nut, Australian cashew nut, ","Semecarpus australiensis","Anacardiaceae",,,"-","-","-","-","-","-","-"
"","Semecarpus brachystachys","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Lewer, ","Semecarpus cassuvium","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Ligas, ","Semecarpus cuneiformis","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Moluccan Rengas, ","Semecarpus forstenii","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Manalu, Plaluai, ","Semecarpus gigantifolia","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Anagas, ","Semecarpus longifolius","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Bleluai, ","Semecarpus nidificans","Anacardiaceae",,,"-","-","-","-","-","-","-"
"","Sempervivum caucasicum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Houseleek, Hen and Chickens, ","Sempervivum tectorum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Aleutian Ragwort, ","Senecio cannabifolius","Asteraceae",,,"-","-","-","-","-","-","-"
"Marsh ragwort, ","Senecio congestus","Asteraceae",,,"-","-","-","-","-","-","-"
"","Senecio congolensis","Asteraceae",,,"-","-","-","-","-","-","-"
"Chachacoma, ","Senecio graveolens","Asteraceae",,,"-","-","-","-","-","-","-"
"Showy groundsel, Tall Yellowtop, ","Senecio magnificus","Asteraceae",,,"-","-","-","-","-","-","-"
"","Senecio nikoensis","Asteraceae",,,"-","-","-","-","-","-","-"
"Ragwort, ","Senecio palmatus","Asteraceae",,,"-","-","-","-","-","-","-"
"","Senecio pierottii","Asteraceae",,,"-","-","-","-","-","-","-"
"Seaside ragwort, ","Senecio pseudoarnica","Asteraceae",,,"-","-","-","-","-","-","-"
"","Senecio tuberosus","Asteraceae",,,"-","-","-","-","-","-","-"
"Common groundsel, ","Senecio vulgaris","Asteraceae",,,"-","-","-","-","-","-","-"
"Saw palmetto, Silver saw palmetto, ","Serenoa repens","Arecaceae",,,"-","-","-","-","-","-","-"
"Akle, ","Serialbizia acle","Fabaceae",,,"-","-","-","-","-","-","-"
"","Sericostachys scandens","Amaranthaceae",,,"-","-","-","-","-","-","-"
"Crown sawwort, ","Serratula coronata","Asteraceae",,,"-","-","-","-","-","-","-"
"Saw-wort, Dyer's Plumeless Sawwort, ","Serratula tinctoria","Asteraceae",,,"-","-","-","-","-","-","-"
"Winged sesame, ","Sesamum alatum","Pedaliaceae",,,"-","-","-","-","-","-","-"
"","Sesamum angolense","Pedaliaceae","Leaves","78.1","314","75","14.2","-","-","-","-"
"Wild simsim, ","Sesamum calycinum subsp. angustifolium","Pedaliaceae",,,"-","-","-","-","-","-","-"
"Rose-pink sesame, ","Sesamum calycinum","Pedaliaceae","Leaves","76.5","-","-","5.6","-","47.0","35.2","-"
"Sesame, Oil-seed sesame, ","Sesamum indicum","Pedaliaceae","Seed","4.7","2397","573","17.7","1","0","14.6","7.8"
"","","","Leaves","85.5","188","45","3.4","-","-","-","-"
"","","","Oil",".1","3683","881","0.2","-","0","-","-"
"Black beniseed, ","Sesamum radiatum","Pedaliaceae",,,"-","-","-","-","-","-","-"
"Sesbania pea, ","Sesbania benthamiana","Fabaceae",,,"-","-","-","-","-","-","-"
"White pea bush, Swamp corkwood, White dragon tree, Dragon flower tree, Water tree, Swampy corkwood, ","Sesbania formosa","Fabaceae",,,"-","-","-","-","-","-","-"
"Sesbania, Corkwood tree, ","Sesbania grandiflora","Fabaceae","Flowers","89","92","22","1.8","0","59","0.6","-"
"","","","Leaves","82.3","323","77","8.7","66","60","4.0","-"
"","","","Pods","","-","-","-","-","-","-","-"
"","","","Seeds","10.4","-","-","68.2","-","-","-","-"
"Bendugida","Sesbania procumbens","Fabaceae","Seeds","","-","-","-","-","-","-","-"
"Egyptian sesban, River-bean, ","Sesbania sesban","Fabaceae","Flowers","","-","-","-","-","-","-","-"
"","","","Fruit","","-","-","-","-","-","-","-"
"","","","Seeds","9.2","1446","346","32.0","-","-","-","-"
"","Sesbania tetraptera","Fabaceae",,,"-","-","-","-","-","-","-"
"","Seseli harveyanum","Apiaceae",,,"-","-","-","-","-","-","-"
"Hsieh Hao, Moon-carrot, Meadow saxifrage,","Seseli libanotis","Apiaceae","Leaves","","-","-","-","-","-","-","-"
"","Seseli libanotis var. daucifolia","Apiaceae","Leaves","","-","-","-","-","-","-","-"
"Seaside purslane, Shoreline purslane, ","Sesuvium portulacastrum","Aizoaceae","Leaves","89","105","25","2.1","-","-","6.3","-"
"","","","Shoots","","-","-","-","-","-","-","-"
"","Sesuvium sesuvioides","Aizoaceae","Leaves","","-","-","-","-","-","-","-"
"Foxtail millet, Indian millet, ","Setaria italica","Poaceae","Seeds","13.5","1425","341","9.5","-","-","5.5","3.5"
"Bristly foxtail grass, Cattail grass, ","Setaria pumila subsp. pallidefusca","Poaceae",,,"-","-","-","-","-","-","-"
"Short pitpit, Pleated pigeon-grass, ","Setaria palmifolia","Poaceae","Leaves","91","141","34","1.6","3","19.0","0.9","1.0"
"Yellow bristle grass, Annual timothy, ","Setaria pumila","Poaceae",,,"-","-","-","-","-","-","-"
"","Setaria pycnocoma","Poaceae",,,"-","-","-","-","-","-","-"
"Golden Timothy Grass, ","Setaria sphacelata","Poaceae","Seeds","5","960","230","11.1","-","-","6.5","2.9"
"Rough bristle grass, Whorled Pigeon Grass, ","Setaria verticillata","Poaceae",,,"-","-","-","-","-","-","-"
"Green Foxtail, Green Pigeon grass, ","Setaria viridis","Poaceae",,,"-","-","-","-","-","-","-"
"Silver Buffalo-berry, ","Shepherdia argentea","Elaeagnaceae",,,"-","-","-","-","-","-","-"
"Canadian buffaloberry, Russet buffalo berry,","Shepherdia canadensis","Elaeagnaceae",,,"-","-","-","-","-","-","-"
"","Sherbournia bignoniiflora","Rubiaceae",,,"-","-","-","-","-","-","-"
"Yellow monkey apple, ","Sherbournia calycina","Rubiaceae",,,"-","-","-","-","-","-","-"
"","Shorea gysbertsiana","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"","Shorea hemsleyana","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"","Shorea macrantha","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Light red meranti, ","Shorea macrophylla","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Sumatran meranti tree, ","Shorea palembanica","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Sal, ","Shorea robusta","Dipterocarpaceae","Seeds","","-","-","10.1","-","-","-","-"
"","Shorea scaberrima","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Ayer balau tree, ","Shorea seminis","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Dark red meranti, ","Shorea singkawang","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"","Shorea splendida","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Senkawang balau tree, ","Shorea sumatrana","Dipterocarpaceae",,,"-","-","-","-","-","-","-"
"Mang sang, ","Shuteria hirsuta","Fabaceae",,,"-","-","-","-","-","-","-"
"Cassabanana, ","Sicana odorifera","Cucurbitaceae","Fruit","85.1","-","-","0.1","-","13.9","-","-"
"Bur cucumber, Angle cucumber, ","Sicyos angulatus","Cucurbitaceae",,,"-","-","-","-","-","-","-"
"Star cucumber, Angled cucumber, ","Sicyos australis","Cucurbitaceae",,,"-","-","-","-","-","-","-"
"Spinyhead sida, Green sida, ","Sida acuta","Malvaceae",,,"-","-","-","-","-","-","-"
"Paddy's lucerne, Spiny sida, ","Sida alba","Malvaceae",,,"-","-","-","-","-","-","-"
"Goat’s horns, Flannel weed, Heart-leaf sida, ","Sida cordifolia","Malvaceae","Leaves","6.6","1296","310","24.2","-","-","79.8","-"
"","Sida goniocarpa","Malvaceae",,,"-","-","-","-","-","-","-"
"","Sida humilis var. moriflora","Malvaceae",,,"-","-","-","-","-","-","-"
"","Sida macropoda","Malvaceae",,,"-","-","-","-","-","-","-"
"Life-saver burr, ","Sida platycalyx","Malvaceae",,,"-","-","-","-","-","-","-"
"Common Sida, Arrowleaf sida, ","Sida rhombifolia","Malvaceae","Leaves","","-","-","-","-","-","-","-"
"Shrub Sida, ","Sida rohlenae","Malvaceae",,,"-","-","-","-","-","-","-"
"Dwarf Checker-mallow, Greek mallow, ","Sidalcea malviflora","Malvaceae",,,"-","-","-","-","-","-","-"
"New Mexico prairie mallow, Salt spring checkerboom, ","Sidalcea neomexicana","Malvaceae",,,"-","-","-","-","-","-","-"
"","Sidalcea sp.","Malvaceae",,,"-","-","-","-","-","-","-"
"Mountain tea, Tsai, Tsailopita, ","Sideritis syriaca","Lamiaceae",,,"-","-","-","-","-","-","-"
"Tortugo amarillo, False mastic,  ","Sideroxylon foetidissimum subsp. gaumeri","Sapotaceae",,,"-","-","-","-","-","-","-"
"Milkweed, White milkwood, ","Sideroxylon inerme","Sapotaceae","Fruit","70.2","529","127","4.3","-","14.8","1.2","0.2"
"Indian weed, St Paul's wort, ","Sigesbeckia orientalis","Asteraceae",,,"-","-","-","-","-","-","-"
"Hsi Lien, Menamomi, ","Sigesbeckia orientalis subsp. pubescens","Asteraceae",,,"-","-","-","-","-","-","-"
"Pepper saxifrage, Meadow saxifrage, ","Silaum silaus","Apiaceae",,,"-","-","-","-","-","-","-"
"Cushion-pink, Moss Campion, ","Silene acaulis","Caryophyllaceae",,,"-","-","-","-","-","-","-"
"Campio, Egyptian catchfly, ","Silene aegyptiaca","Caryophyllaceae",,,"-","-","-","-","-","-","-"
"Campion, ","Silene aprica","Caryophyllaceae",,,"-","-","-","-","-","-","-"
"Bladder campion, ","Silene vulgaris","Caryophyllaceae","Leaves","89.7","122","29","-","-","35","2.0","0.3"
"Bofu, ","Ledebouriella divaricata","Apiaceae",,,"-","-","-","-","-","-","-"
"Gladich, ","Siler trilobum","Apiaceae",,,"-","-","-","-","-","-","-"
"Compass plant, Rosin-weed, ","Silphium integrifolium var. laeve","Asteraceae",,,"-","-","-","-","-","-","-"
"Elephant thistle, ","Silybum eburneum","Asteraceae",,,"-","-","-","-","-","-","-"
"Milk thistle, Holy thistle, ","Silybum marianum","Asteraceae","Leaves","","-","-","0.6","-","-","-","-"
"Bitterwood, Paradise-tree, ","Quassia simarouba","Simaroubaceae",,,"-","-","-","-","-","-","-"
"Jojoba, ","Simmondsia chinensis","Simmondsiaceae",,,"-","-","-","-","-","-","-"
"White mustard, ","Sinapis alba","Brassicaceae","Seed","6.9","1964","470","28.8","6","3.0","10.0","5.7"
"Charlock, Field mustard, ","Sinapis arvensis","Brassicaceae",,,"-","-","-","-","-","-","-"
"Wild wood-gourd, ","Sinofranchetia chinensis","Lardizabalaceae",,,"-","-","-","-","-","-","-"
"Snailseed, ","Sinomenium acutum","Menispermaceae",,,"-","-","-","-","-","-","-"
"Hoja menuda, Maria-preta, Murta, Uvatinga, ","Siphoneugena densiflora","Myrtaceae",,,"-","-","-","-","-","-","-"
"Ivory wood tree, ","Siphonodon celastrineus","Celastraceae",,,"-","-","-","-","-","-","-"
"Ivorywood, Icewood, ","Siphonodon membranaceus","Celastraceae",,,"-","-","-","-","-","-","-"
"Tennis ball tree, Weeping Ivorywood, ","Siphonodon pendulum","Celastraceae","Fruit","76.2","217","52","2.1","-","1","0.8","-"
"Chi-jou-ts'ai, ","Siphonostegia chinensis","Scrophulariaceae",,,"-","-","-","-","-","-","-"
"Lo han kuo, ","Siraitia grosvenorii","Cucurbitaceae",,,"-","-","-","-","-","-","-"
"Chervil, ","Sisarum germanorum","Apiaceae","Root","","-","-","-","-","-","-","-"
"Honeywort, Stone Parsley, Breakstone Parsley, Rock","Sison amomum","Apiaceae",,,"-","-","-","-","-","-","-"
"Tumble Mustard, ","Sisymbrium altissimum","Brassicaceae",,,"-","-","-","-","-","-","-"
"Wild mustard, ","Sisymbrium capense","Brassicaceae",,,"-","-","-","-","-","-","-"
"","Sisymbrium crassifolium","Brassicaceae",,,"-","-","-","-","-","-","-"
"London rocket, ","Sisymbrium irio","Brassicaceae","Leaves","81.5","229","55","7.0","-","176","-","-"
"","","","Leaves","89","92","22","3.4","-","-","-","-"
"","Sisymbrium matritense","Brassicaceae",,,"-","-","-","-","-","-","-"
"","Sisymbrium nasturtium","Brassicaceae",,,"-","-","-","-","-","-","-"
"Hedge Mustard, ","Sisymbrium officinale","Brassicaceae","Seed","6.1","1331","318","12.1","6","30.7","0.11","0.3"
"Amachoka, ","Sisyrinchium sp.","Iridaceae",,,"-","-","-","-","-","-","-"
"","Sium laeve","Apiaceae",,,"-","-","-","-","-","-","-"
"Water parsnip, Broadleaf Water Parsnip, ","Sium latifolium","Apiaceae",,,"-","-","-","-","-","-","-"
"","Pimpinella serra","Apiaceae",,,"-","-","-","-","-","-","-"
"Skirret, Chervin, ","Sium sisarum","Apiaceae",,,"-","-","-","-","-","-","-"
"","Sium sp.","Apiaceae",,,"-","-","-","-","-","-","-"
"","Skimmia laureola","Rutaceae",,,"-","-","-","-","-","-","-"
"","Sloanea tieghemii","Elaeocarpaceae",,,"-","-","-","-","-","-","-"
"P'ulsomdae, ","Maianthemum japonicum","Asparagaceae",,,"-","-","-","-","-","-","-"
"False spikenard, Treacle berry, False Solomon's seal, ","Maianthemum racemosum","Asparagaceae",,,"-","-","-","-","-","-","-"
"Star-flowered lily of the valley, Starry False Solomon's-seal, ","Maianthemum stellatum","Asparagaceae",,,"-","-","-","-","-","-","-"
"Wild sarsaparilla, Italian smilax, ","Smilax aspera","Smilacaceae",,,"-","-","-","-","-","-","-"
"Earleaf greenbrier, ","Smilax auriculata","Smilacaceae",,,"-","-","-","-","-","-","-"
"False sarsparilla, Austral Sarsparilla, Greenbrier,","Smilax australis","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Smilax beyrichii","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Smilax biflora subsp. trinervula","Smilacaceae",,,"-","-","-","-","-","-","-"
"Bullbrier, Greenbrier, ","Smilax bona-nox","Smilacaceae",,,"-","-","-","-","-","-","-"
"Sun Moon Vine, China root, Chinese Sarsaparilla, ","Smilax china","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Smilax cordifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Tuo bing ba qia, ","Smilax discotis","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Smilax glabra","Smilacaceae","Leaves","83.3","193","46","2.4","-","18","-","-"
"Cat greenbrier, ","Smilax glauca","Smilacaceae",,,"-","-","-","-","-","-","-"
"Sweet tea, Sarsparilla vine, ","Smilax glyciphylla","Smilacaceae",,,"-","-","-","-","-","-","-"
"Carrion flower, Jacob's ladder, ","Smilax herbacea","Smilacaceae",,,"-","-","-","-","-","-","-"
"Leg-ripper, Thorny rope, ","Smilax anceps","Smilacaceae","Fruit","82.5","362","87","10.2","-","-","-","-"
"","Smilax lanceifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Laurel greenbrier, Lanceleaf greenbrier,  ","Smilax laurifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Canar sarsaparilla, Marsh yam, ","Smilax leucophylla","Smilacaceae",,,"-","-","-","-","-","-","-"
"Canar, ","Smilax macrocarpa","Smilacaceae",,,"-","-","-","-","-","-","-"
"Carrion Flower, ","Smilax nipponica","Smilacaceae",,,"-","-","-","-","-","-","-"
"Giant sarsaparilla, ","Smilax ovalifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Kukar-daru, ","Smilax elegans","Smilacaceae",,,"-","-","-","-","-","-","-"
"False China root, China brier, ","Smilax pseudochina","Smilacaceae",,,"-","-","-","-","-","-","-"
"Ma mi kit, Miu wei cai, ","Smilax riparia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Common greenbrier, ","Smilax rotundifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"Hua dong ha qia, Smilax, ","Smilax sieboldii","Smilacaceae",,,"-","-","-","-","-","-","-"
"Bristly greenbrier, Hag briar, ","Smilax tamnoides","Smilacaceae",,,"-","-","-","-","-","-","-"
"San mai ba qia, Cat briar, ","Smilax trinervula","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Smithia elliotii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Smithia sensitiva","Fabaceae","Leaves","","-","-","7.3","-","-","-","-"
"Black lovage, Alexanders, ","Smyrnium olusatrum","Apiaceae","Leaves","89.2","115","28","0.7","-","75.3","3.7","0.3"
"Perfoliate Alexanders, ","Smyrnium perfoliatum","Apiaceae",,,"-","-","-","-","-","-","-"
"Koko, ","Soehrensia sp","Cactaceae",,,"-","-","-","-","-","-","-"
"Goat bitter apple, Poison apple, ","Solanum aculeastrum","Solanaceae",,,"-","-","-","-","-","-","-"
"Cow eggplant, Love apple, ","Solanum aculeatissimum","Solanaceae",,,"-","-","-","-","-","-","-"
"Scarlet eggplant, ","Solanum aethiopicum","Solanaceae","Leaves raw","82.1","213","51","4.8","-","-","8.0","-"
"","","","Fruit","90.6","134","32","1.5","-","-","1.5","-"
"","Solanum agrarium","Solanaceae",,,"-","-","-","-","-","-","-"
"Ajanhuiri, Yari, ","Solanum ajanhuiri","Solanaceae",,,"-","-","-","-","-","-","-"
"Largo lulo, Cocona uvilla, ","Solanum sessiliflorum var. alibile","Solanaceae",,,"-","-","-","-","-","-","-"
"Glossy nightshade, ","Solanum americanum","Solanaceae","Leaves - dry","3.3","-","-","27.9","-","-","-","-"
"Forest bitterberry, Madagascar potato, ","Solanum anguivi","Solanaceae",,,"-","-","-","-","-","-","-"
"Children's tomato, ","Solanum anomalum","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum anthropophagorum","Solanaceae",,,"-","-","-","-","-","-","-"
"Kangaroo apple, Poroporo, ","Solanum aviculare","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum bansoense","Solanaceae",,,"-","-","-","-","-","-","-"
"Terong chator, Bulung, ","Solanum blumei","Solanaceae",,,"-","-","-","-","-","-","-"
"Fendler's Horse-nettle, ","Solanum boreale","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum boyacence","Solanaceae",,,"-","-","-","-","-","-","-"
"Hearleaf nightshade, ","Solanum cardiophyllum","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum cari","Solanaceae",,,"-","-","-","-","-","-","-"
"Tzimbalo, Pepino lloron, ","Solanum caripense","Solanaceae",,,"-","-","-","-","-","-","-"
"Desert raisin, Bush tomato, ","Solanum centrale","Solanaceae","Fruit","61.9","570","136","3.8","-","19","2.9","0.1"
"","","","Fruit dried","12.5","1174","281","8.5","-","17","11.0","1.4"
"Chaucha, Floury potato, ","Solanum chaucha","Solanaceae",,,"-","-","-","-","-","-","-"
"Goosefoot Potato Bush, ","Solanum chenopodium","Solanaceae",,,"-","-","-","-","-","-","-"
"Green bush tomato, Anakety, ","Solanum chippendalei","Solanaceae","Fruit	","75.1","384","92","1.6		","-","21	","1.8	","0.4"
"Shy nightshade, Banana-flavoured bush tomato, ","Solanum cleistogamum","Solanaceae",,,"-","-","-","-","-","-","-"
"Western nightshade, ","Solanum coactiliferum","Solanaceae",,,"-","-","-","-","-","-","-"
"Uruguay potato, ","Solanum commersonii","Solanaceae",,,"-","-","-","-","-","-","-"
"Talongtalongan, ","Solanum cumingii","Solanaceae",,,"-","-","-","-","-","-","-"
"Rucki, Bitter potato, Choque pitu, ","Solanum curtilobum","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum dasyphyllum","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum dewevrei","Solanaceae",,,"-","-","-","-","-","-","-"
"Western nightshade, Gilu, ","Solanum dioicum","Solanaceae",,,"-","-","-","-","-","-","-"
"Children’s tomato, ","Solanum indicum subsp. distichum","Solanaceae",,,"-","-","-","-","-","-","-"
"Kakarrta, River bush tomato, ","Solanum diversiflorum","Solanaceae","Fruit","86.5","254","61","0.5","-","33","0.8","0.3"
"Greenspot nightshade, ","Solanum douglasii","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum duplosinuatum","Solanaceae",,,"-","-","-","-","-","-","-"
"Spiny tomato, ","Solanum echinatum","Solanaceae","Fruit","71.8","302","72","2.0","-","-","5.9","1.2"
"Silver-leaf nightshade, ","Solanum elaeagnifolium","Solanaceae",,,"-","-","-","-","-","-","-"
"Desert raisin, Potato bush, Velvet potato bush, Wild gooseberry, Ararnt, ","Solanum ellipticum","Solanaceae","Fruit","86","202","48","2.6","-","-","0.4","-"
"","Solanum erythracanthum","Solanaceae",,,"-","-","-","-","-","-","-"
"Quena, Tomato bush, ","Solanum esuriale","Solanaceae",,,"-","-","-","-","-","-","-"
"Fendler's Horse-nettle, Fendler potato, ","Solanum fendleri","Solanaceae",,,"-","-","-","-","-","-","-"
"Hairy-fruited eggplant, ","Solanum ferox","Solanaceae","Fruit","78.8","259","62","1.8","-","0","4.5","5.7"
"Karundang, ","Solanum ferox var. involucratum","Solanaceae",,,"-","-","-","-","-","-","-"
"","Solanum gilesii","Solanaceae",,,"-","-","-","-","-","-","-"
"Cocona, Peach tomato, ","Solanum hyporhodium","Solanaceae","Fruit","","-","-","0.6","30","-","0.14","-"
"Afghan Thistle, ","Solanum hystrix","Solanaceae",,,"-","-","-","-","-","-","-"
"Local garden egg, Bitter tomato, ","Solanum melongena var. incanum","Solanaceae",,,"-","-","-","-","-","-","-"
"White sparrow, Indian nightshade,","Solanum indicum","Solanaceae","Fruit","74.4","163","39","3.1","-","-","1.2","-"
"","Solanum involucratum","Solanaceae",,,"-","-","-","-","-","-","-"
"Colorado wild potato, ","Solanum jamesii","Solanaceae",,,"-","-","-","-","-","-","-"
"Bitter potato, ","Solanum juzepczukii","Solanaceae",,,"-","-","-","-","-","-","-"
"Khim-kha, ","Solanum kurzii","Solanaceae",,,"-","-","-","-","-","-","-"
"Kangaroo apple, Large flowered Kangaroo apple, ","Solanum laciniatum","Solanaceae",,,"-","-","-","-","-","-","-"
